post_id;pf_post_id;post_date;account_id;pf_account_id;chunk_id;document_id;document_text;lemmatized_text;sentences;post_url;sentiment;topic;label;x;y;proba;screen_name;description;followers;followings;user_posts;post_engagements;post_reactions;post_comments;post_shares;post_views;post_quotes;citations;repartages;sentiment_score
10016806;1852302215244861867;2024-11-01 10:50:36;3055211;1222769455;3007852;12205095;Lot of talk about #AI consciousness and moral status in the wake of the white paper from @jeffrsebo and @rgblong If you are interested in this subject--especially the consciousness criterion--I highly recommend this book from Kęstutis Mosakas.;lot talk ai consciousness moral status wake white paper @jeffrsebo @rgblong interested subject especially consciousness criterion highly recommend book kęstutis mosakas;Lot of talk about #AI consciousness and moral status in the wake of the white paper from @jeffrsebo and @rgblong If you are interested in this subject--especially the consciousness criterion--I highly recommend this book from Kęstutis Mosakas.;https://twitter.com/i/web/status/1852302215244861867;negative;56;AI;0,7204561233520508;-0,15043163299560547;0,8038067817687988;david_gunkel;Professor - Northern Illinois University (USA). Author of the books The Machine Question, Robot Rights, Person-Thing-Robot, Of Remixology,  and Deconstruction.;11617;7255;25546;0;0;0;0;0;0;0;1;-0.5
10016823;1851968652003676529;2024-10-31 12:45:09;3064517;708675878167973889;3007869;12205222;1/ The NYU Center for Mind, Ethics, and Policy is pleased to release a new report! We argue that there is a realistic possibility of consciousness and/or robust agency in near-future AI, and we make recommendations for AI companies. (Joint with @eleosai.);nyu center mind ethics policy pleased release new report argue realistic possibility consciousness robust agency future ai recommendation ai company joint @eleosai;1/ The NYU Center for Mind, Ethics, and Policy is pleased to release a new report! We argue that there is a realistic possibility of consciousness and/or robust agency in near-future AI, and we make recommendations for AI companies. (Joint with @eleosai.);https://twitter.com/i/web/status/1851968652003676529;negative;56;AI;0,8267650604248047;-0,20259475708007812;1,0;jeffrsebo;Associate Professor of Environmental Studies, Director of the Center for Environmental & Animal Protection & the Center for Mind, Ethics, & Policy @nyuniversity;6686;630;6440;244;187;15;42;41285;18;1;0;-0.5
10017066;1887186420143419763;2025-02-05 17:07:59;3097607;955622575257763840;3008790;12207157;"Why do cultural crit essays all end like
We will have to create communism together, with dreaming, and dreaming will create what we can see. Only through seeing will we see the world that is to come. And with dream-seeing, we see now the world we dream of, half-trembling, bright.";cultural crit essay end create communism dream dreaming create see world come dream seeing world dream half trembling bright;Why do cultural crit essays all end like We will have to create communism together, with dreaming, and dreaming will create what we can see. Only through seeing will we see the world that is to come. And with dream-seeing, we see now the world we dream of, half-trembling, bright.;https://twitter.com/i/web/status/1887186420143419763;negative;56;AI;1,047098159790039;-0,22095584869384766;0,7136010527610779;sixsarahsix;writer— top 1.7% on substack, link below ig: @catholicvictim;3243;685;76807;0;0;0;0;0;0;0;1;-0.5
10017264;1861224679593124208;2024-11-26 01:45:18;3052481;289461078;3017567;12208916;"Let me take you back for a moment to 2018. 

A team of powerhouse psychologists have just published a (seemingly) groundbreaking article. 

The premise of the article was simple--give multiple research teams the same research question with the same dataset. 

Would teams with the";let moment team powerhouse psychologist publish seemingly groundbreaking article premise article simple multiple research team research question dataset team;Let me take you back for a moment to 2018. A team of powerhouse psychologists have just published a (seemingly) groundbreaking article. The premise of the article was simple--give multiple research teams the same research question with the same dataset. Would teams with the;https://twitter.com/i/web/status/1861224679593124208;very positive;56;AI;0,8402042388916016;-0,45943450927734375;0,48661965131759644;johnholbein1;Associate Professor of Public Policy, Politics, Education @UVAbatten  |  I share social science.;45681;33366;17680;0;0;0;0;0;0;0;1;1.0
10017266;1841564559707939090;2024-10-02 19:43:00;3098440;909141017114365957;3017569;12208937;One of the most shocking realizations I had when I started my PhD study was how little political scientists actually cared about politics.;shocking realization start phd study little political scientist actually care politic;One of the most shocking realizations I had when I started my PhD study was how little political scientists actually cared about politics.;https://twitter.com/i/web/status/1841564559707939090;very positive;56;AI;0,9787101745605469;-0,12244224548339844;0,6172851324081421;drsarahliu;political scientist @edinburghpir | research/teach/tweet on #gender #migration #protests #Asia #academia | my own views;8560;2662;7975;271;253;6;12;34095;7;1;0;1.0
10017493;1816105312023372096;2024-07-24 13:37:02;3098977;1861593697;3024239;12210305;Since we're all talking about cash. . .and I hinted at it with our findings on the null effects on LFP yesterday. . .time for mega-🧵 about new meta-analysis summarizing livelihoods effects of cash and cash plus in LMICs joint w/ @khirvonen + Sarim Zafar;talk cash hint finding null effect lfp yesterday .time mega- 🧵 new meta analysis summarize livelihood effect cash cash lmic joint w/ @khirvonen sarim zafar;Since we're all talking about cash. . .and I hinted at it with our findings on the null effects on LFP yesterday. . .time for mega-🧵 about new meta-analysis summarizing livelihoods effects of cash and cash plus in LMICs joint w/ @khirvonen + Sarim Zafar;https://twitter.com/i/web/status/1816105312023372096;very positive;71;AI;3,2170658111572266;0,6616964340209961;0,9297059178352356;leightjessica;Development economist, @Yale / @UniofOxford / @MIT.  Asso editor, REHO / CER / PloS One / BMC Public Health.  Mom of 3.  Views my own;9429;303;11340;0;0;0;0;0;0;0;1;1.0
10017501;1809520667391316220;2024-07-06 09:32:01;3099000;3189001238;3009105;12210362;"An actual scientist for Minister of Science?!

It feels as though our nation has just gone up an evolutionary jump. 🙌";actual scientist minister science feel nation go evolutionary jump 🙌;An actual scientist for Minister of Science?! It feels as though our nation has just gone up an evolutionary jump. 🙌;https://twitter.com/i/web/status/1809520667391316220;neutral;56;AI;0,8755989074707031;-0,5133781433105469;0,5318029522895813;scientists4eu;Saving UK-EU science 🔬🇬🇧;100519;50526;26151;0;0;0;0;0;0;0;1;0.0
10017602;1833830065081110731;2024-09-11 11:28:53;3099366;1193950453941383168;3009212;12211230;When it comes to understanding our relationship to powerful AI agents, adopting a 𝘳𝘦𝘭𝘢𝘵𝘪𝘰𝘯𝘢𝘭 𝘢𝘱𝘱𝘳𝘰𝘢𝘤𝘩 to AI ethics can be especially helpful... a🧵;come understand relationship powerful ai agent adopt 𝘳𝘦𝘭𝘢𝘵𝘪𝘰𝘯𝘢𝘭 𝘢𝘱𝘱𝘳𝘰𝘢𝘤𝘩 ai ethic especially helpful 🧵;When it comes to understanding our relationship to powerful AI agents, adopting a 𝘳𝘦𝘭𝘢𝘵𝘪𝘰𝘯𝘢𝘭 𝘢𝘱𝘱𝘳𝘰𝘢𝘤𝘩 to AI ethics can be especially helpful... a🧵;https://twitter.com/i/web/status/1833830065081110731;very negative;56;AI;0,8134851455688477;-0,1773824691772461;1,0;iasongabriel;Philosopher & Research Scientist @GoogleDeepMind | Humanity, Ethics & Alignment Team Lead | #TIME100AI | All views are my own;4691;465;1107;49;39;6;4;5647;2;1;0;-1.0
10017768;1831758062711083232;2024-09-05 18:15:29;3094805;2904865133;3009374;12212485;It is still possible to register for our conference on AI and The Planet in Crisis!;possible register conference ai planet crisis;It is still possible to register for our conference on AI and The Planet in Crisis!;https://twitter.com/i/web/status/1831758062711083232;very negative;56;AI;0,9795284271240234;-0,26712512969970703;0,6438169479370117;mcoeckelbergh;philosopher of technology | philosophy professor @univienna | guestprof Prague Uppsala | co-founder @UsingAIforGood | @EU_Commission high-level expert group #AI;14401;11824;2703;0;0;0;0;0;0;0;1;-1.0
10017847;1830918315037864260;2024-09-03 10:38:37;3097617;1120721139054018560;3009492;12212842;"In this article, I develop a New Materialist approach (Haraway &amp; Barad) to the #anthropology of #technology, focusing on a #relational and non-anthropocentric perspective that considers the entanglement with the non-human. #ethics  (1/2)";article develop new materialist approach haraway barad anthropology technology focus relational non anthropocentric perspective consider entanglement non human ethic;In this article, I develop a New Materialist approach (Haraway & Barad) to the #anthropology of #technology, focusing on a #relational and non-anthropocentric perspective that considers the entanglement with the non-human. #ethics (1/2);https://twitter.com/i/web/status/1830918315037864260;very positive;56;AI;0,8037810325622559;-0,2988314628601074;0,867917537689209;puzioanna;Philosopher, theologian, ethicist. Researcher @Cambridge_Uni @esdit_nl @UTwente. #anthropology #tech #robots #ethics #transhumanism;2216;4560;444;135;99;7;29;7838;2;1;0;1.0
10017883;1830589741433237633;2024-09-02 12:52:59;3064517;708675878167973889;3009518;12213014;holy shit, a movie about robot sentience, wild animal welfare, and *wild robot welfare*??? there will never be a movie this tailored to my exact interests ever again. this had better be the defining animated film of its generation or i will be devastated.;holy shit movie robot sentience wild animal welfare wild robot welfare movie tailor exact interest well define animated film generation devastate;holy shit, a movie about robot sentience, wild animal welfare, and *wild robot welfare*??? there will never be a movie this tailored to my exact interests ever again. this had better be the defining animated film of its generation or i will be devastated.;https://twitter.com/i/web/status/1830589741433237633;very positive;56;AI;0,7097625732421875;-0,11650896072387695;0,842432975769043;jeffrsebo;Associate Professor of Environmental Studies, Director of the Center for Environmental & Animal Protection & the Center for Mind, Ethics, & Policy @nyuniversity;6686;630;6440;78;70;4;4;5685;3;1;0;1.0
10017921;1830959178120315155;2024-09-03 13:21:00;3100223;2814095813;3009541;12213267;"Out now!

This book offers a rigorous examination of key moral concepts central to the analysis of moral rights for robots 🤖

Check it out here:";book offer rigorous examination key moral concept central analysis moral right robot check;Out now! This book offers a rigorous examination of key moral concepts central to the analysis of moral rights for robots 🤖 Check it out here:;https://twitter.com/i/web/status/1830959178120315155;very positive;56;AI;0,7001914978027344;-0,07552194595336914;0,5763470530509949;palgravephil;Palgrave Macmillan publishes award winning academic research in Philosophy, from Handbooks to Foucault. Explore our collections below.;8323;592;2358;46;35;0;11;4677;5;1;0;1.0
10017933;1825851136215023989;2024-08-20 11:03:28;3086024;1467127267;3009548;12213310;"The final paper is out: simple algorithms and their unexpected capabilities and side-quests:
   
  Blog post discussing it:  , including a couple of videos of discussion of the topic with @Mark_Solms and Karl Friston. Also some links";final paper simple algorithm unexpected capability quest blog post discuss include couple video discussion topic @mark_solm karl friston link;The final paper is out: simple algorithms and their unexpected capabilities and side-quests: Blog post discussing it: , including a couple of videos of discussion of the topic with @Mark_Solms and Karl Friston. Also some links;https://twitter.com/i/web/status/1825851136215023989;very positive;56;AI;0,8209619522094727;-0,1867809295654297;1,0;drmichaellevin;"Scientist at Tufts University; my lab studies anatomical and behavioral decision-making at multiple scales of biological, artificial, and hybrid systems.";56656;2727;8724;536;414;20;102;24802;13;1;0;1.0
10017936;1813590515902017827;2024-07-17 15:04:08;3039610;1311983152643137537;3024571;12213322;"6/ We know that our observations &amp; warnings alone haven't worked.

The idea that scientists can best influence change through teaching &amp; research has failed. It won’t cause the radically transformative changes that science has demonstrated are essential";know observation warning work idea scientist good influence change teaching research fail cause radically transformative change science demonstrate essential;6/ We know that our observations & warnings alone haven't worked. The idea that scientists can best influence change through teaching & research has failed. It won’t cause the radically transformative changes that science has demonstrated are essential;https://twitter.com/i/web/status/1813590515902017827;very positive;56;AI;1,038442611694336;-0,3271350860595703;0,7888534665107727;thierryaaron;Graduate student at @CUSocSci - researching the role of science and scientists in the climate movement. PhD in Ecology. Activism. Climate communications.;21756;3138;27671;0;0;0;0;0;0;0;1;1.0
10018068;1828060399448514864;2024-08-26 13:22:17;3055211;1222769455;3009636;12214094;"""Beyond Persons and Things: The Legal Status of #AI in the #EuropeanUnion"" - @DianaMocanuM's dissertation defense at @UCLouvain_be. With shoutouts to @JoshGellers @MCoeckelbergh and #robotrights @mitpress";persons thing legal status ai europeanunion @dianamocanum dissertation defense @uclouvain_be shoutout @mcoeckelbergh robotright @mitpress;"""Beyond Persons and Things: The Legal Status of #AI in the #EuropeanUnion"" - @DianaMocanuM's dissertation defense at @UCLouvain_be. With shoutouts to @JoshGellers @MCoeckelbergh and #robotrights @mitpress";https://twitter.com/i/web/status/1828060399448514864;very positive;56;AI;0,7462711334228516;-0,14391326904296875;0,842432975769043;david_gunkel;Professor - Northern Illinois University (USA). Author of the books The Machine Question, Robot Rights, Person-Thing-Robot, Of Remixology,  and Deconstruction.;11617;7255;25546;0;0;0;0;0;0;0;1;1.0
10018096;1883307135469293791;2025-01-26 00:13:05;3040837;440506882;3024673;12214275;If you're convinced that astrology doesn't work at all (e.g., by studies like ours, where we tested 152 astrologers and found they were no better than random chance at matching people to charts), that raises an interesting question: why do astrologers believe astrology works? 🧵;convinced astrology work e.g. study test astrologer find well random chance match people chart raise interesting question astrologer believe astrology work 🧵;If you're convinced that astrology doesn't work at all (e.g., by studies like ours, where we tested 152 astrologers and found they were no better than random chance at matching people to charts), that raises an interesting question: why do astrologers believe astrology works? 🧵;https://twitter.com/i/web/status/1883307135469293791;very positive;56;AI;0,7297163009643555;-0,3875465393066406;0,6175311207771301;spencrgreenberg;A mathematician/entrepreneur in social science. Tweets about psychology, society, rationality, tech, science, and philosophy. Founder of https://t.co/2YGraOwo77;32372;6160;8878;0;0;0;0;0;0;0;1;1.0
10018105;1771332893467353387;2024-03-23 00:27:26;3042227;593289567;3024679;12214327;1/n In our forthcoming book “Science Under Siege” @public_affairs, @MichaelEMann and I report on the growing/troubling alliance between the far right and the health/wellness empire pushing nutritional supplements, fake autism cures, ivermectin, hydroxychloroquine, making millions;forthcoming book science siege @public_affair @michaelemann report grow troubling alliance far right health wellness empire push nutritional supplement fake autism cure ivermectin hydroxychloroquine make million;1/n In our forthcoming book “Science Under Siege” @public_affairs, @MichaelEMann and I report on the growing/troubling alliance between the far right and the health/wellness empire pushing nutritional supplements, fake autism cures, ivermectin, hydroxychloroquine, making millions;https://twitter.com/i/web/status/1771332893467353387;very positive;56;AI;1,0764636993408203;-0,28653907775878906;0,802543044090271;peterhotez;"Texas Medical Center (TMC) Professor-Vaccine Scientist-Author; 
Member, Philosophical Society of Texas ""the oldest learned society in Texas established in 1837""";405543;7753;70531;0;0;0;0;0;0;0;1;1.0
10018179;1824164512385188222;2024-08-15 19:21:25;3100868;367297219;3024716;12214755;"My latest column for Science:  

""The Turing Test and our shifting conceptions of intelligence"".";late column science turing test shift conception intelligence;"My latest column for Science: ""The Turing Test and our shifting conceptions of intelligence"".";https://twitter.com/i/web/status/1824164512385188222;very negative;56;AI;0,7792649269104004;-0,2598710060119629;0,8781177997589111;melmitchell1;Professor, Santa Fe Institute.  Mostly posting  on https://t.co/4NpA2IL5Va (at-melaniemitchell). More thoughts at https://t.co/nC43NHRozX.;46829;672;6347;0;0;0;0;0;0;0;1;-1.0
10018182;1823073225749742073;2024-08-12 19:05:02;3055211;1222769455;3024719;12214787;"While philosophers and linguistics mainly talk about ""stochastic parrots"" and argue that LLMs do not use language like humans, neuroscientists seem to have an altogether different approach to things.";philosopher linguistic mainly talk stochastic parrot argue llm use language human neuroscientist altogether different approach thing;"While philosophers and linguistics mainly talk about ""stochastic parrots"" and argue that LLMs do not use language like humans, neuroscientists seem to have an altogether different approach to things.";https://twitter.com/i/web/status/1823073225749742073;very negative;56;AI;0,6225929260253906;-0,35413265228271484;0,54557865858078;david_gunkel;Professor - Northern Illinois University (USA). Author of the books The Machine Question, Robot Rights, Person-Thing-Robot, Of Remixology,  and Deconstruction.;11617;7255;25546;0;0;0;0;0;0;0;1;-1.0
10018273;1817824077052072218;2024-07-29 07:26:48;3094810;1177524519885594624;3009744;12215527;🦀🐝🧠🤖 How should we make decisions when faced with systems of uncertain sentience? My new book The Edge of Sentience: Risk and Precaution in Humans, Other Animals, and AI is available online for free at . Please download it! Just click on PDF to get a;🦀 🐝 🧠 decision face system uncertain sentience new book edge sentience risk precaution human animal ai available online free download click pdf;🦀🐝🧠🤖 How should we make decisions when faced with systems of uncertain sentience? My new book The Edge of Sentience: Risk and Precaution in Humans, Other Animals, and AI is available online for free at . Please download it! Just click on PDF to get a;https://twitter.com/i/web/status/1817824077052072218;very negative;56;AI;1,0876331329345703;-0,2453746795654297;0,735041618347168;birchlse;Professor, LSE. Philosophy of science, animal consciousness, animal ethics. Director of The Jeremy Coller Centre for Animal Sentience.;15048;1064;4844;2416;1812;81;523;311402;74;1;0;-1.0
10018287;1820140735280431187;2024-08-04 16:52:22;3055211;1222769455;3009755;12215619;"Academic Pro-tip: 
The moment you set out to write that innovative research paper that ""no one has ever thought of before""....take a breath and then search your ""innovation"" in Google (or even Bing) just to make sure that it has not already been innovated by someone else.";"academic pro tip moment set write innovative research paper think before"" breath search innovation google bing sure innovate";"Academic Pro-tip: The moment you set out to write that innovative research paper that ""no one has ever thought of before""....take a breath and then search your ""innovation"" in Google (or even Bing) just to make sure that it has not already been innovated by someone else.";https://twitter.com/i/web/status/1820140735280431187;negative;56;AI;0,7314300537109375;-0,3449430465698242;0,6657137870788574;david_gunkel;Professor - Northern Illinois University (USA). Author of the books The Machine Question, Robot Rights, Person-Thing-Robot, Of Remixology,  and Deconstruction.;11617;7255;25546;19;15;3;1;2094;2;1;0;-0.5
10018357;1813901824396791983;2024-07-18 11:41:10;3040158;1244802760345821184;3024812;12216144;"Microsoft and Google have admitted their emissions are soaring as they build out new data centers to power generative AI.

This week @SashaMTL joins @parismarx to discuss why AI is so computationally intensive and is a climate problem.

Full ep:";microsoft google admit emission soar build new datum center power generative ai week @sashamtl join @parismarx discuss ai computationally intensive climate problem ep;Microsoft and Google have admitted their emissions are soaring as they build out new data centers to power generative AI. This week @SashaMTL joins @parismarx to discuss why AI is so computationally intensive and is a climate problem. Full ep:;https://twitter.com/i/web/status/1813901824396791983;very negative;71;AI;3,3756484985351562;0,5249967575073242;0,950941801071167;techwontsaveus;A left-wing podcast for a better world and better tech. Hosted by @parismarx. Made in partnership with @thenation.;36416;186;13634;0;0;0;0;0;0;0;1;-1.0
10018385;1813962840337989798;2024-07-18 15:43:37;3094763;1539866125;3024827;12216266;"Our new preprint shows the first detailed public opinion data on digital sentience:

76% agree torturing sentient AIs is wrong;
69% support a ban on sentient AI;
63% support a ban on AGI; and a
median forecast of 5 years to sentient AI and only 2 to AGI!";new preprint show detailed public opinion datum digital sentience agree torture sentient ai wrong support ban sentient ai support ban agi median forecast year sentient ai agi;"Our new preprint shows the first detailed public opinion data on digital sentience: 76% agree torturing sentient AIs is wrong; 69% support a ban on sentient AI; 63% support a ban on AGI; and a median forecast of 5 years to sentient AI and only 2 to AGI!";https://twitter.com/i/web/status/1813962840337989798;positive;56;AI;0,7865009307861328;-0,12347984313964844;0,842432975769043;jacyanthis;Humanity is learning to coexist with a new class of beings. I research the rise of these “digital minds.” HCI/ML/soc/stats @SentienceInst @Stanford @UChicago;27410;681;8267;137;98;13;26;12632;6;1;0;0.5
10018545;1900925748682084613;2025-03-15 15:03:10;3100972;194201328;3044625;12217265;"Los resultados de una de las convocatorias que más esperaban los investigadores y las universidades salieron llenos de errores. 

Acá con @FernanFortichR recopilamos los disgustos de los científicos.";result expect call researcher university fill error @fernanfortichr collect dislike scientist;The results of one of the most expected calls from researchers and universities were filled with errors. Here with @FernanFortichR We collect the dislikes of scientists.;https://twitter.com/i/web/status/1900925748682084613;positive;56;AI;0,8097271919250488;-0,26593780517578125;0,8455752730369568;sergiosilva03;"Editor de ciencia, salud y ambiente en @ElEspectador 🧬🔭🌱. 

Mg. en Estudios Latinoamericanos 🌎.

Mg. en Salud Pública.";9539;1462;10130;0;0;0;0;0;0;0;1;0.5
10018549;1812094736892621294;2024-07-13 12:00:27;3055211;1222769455;3024933;12217282;"""Handbook on the #ethics of #AI"" @ElgarPublishing can now be previewed at @Google books. You can read the entire introduction and have a look at many of the chapters. Unlike previous handbooks, this one is dedicated to diversifying the field of #AIethics";handbook ethic ai @elgarpublishing preview @google book read entire introduction look chapter previous handbook dedicate diversify field aiethics;"""Handbook on the #ethics of #AI"" @ElgarPublishing can now be previewed at @Google books. You can read the entire introduction and have a look at many of the chapters. Unlike previous handbooks, this one is dedicated to diversifying the field of #AIethics";https://twitter.com/i/web/status/1812094736892621294;positive;56;AI;0,7382383346557617;-0,19147682189941406;0,8913885354995728;david_gunkel;Professor - Northern Illinois University (USA). Author of the books The Machine Question, Robot Rights, Person-Thing-Robot, Of Remixology,  and Deconstruction.;11617;7255;25546;168;116;3;49;9821;3;1;0;0.5
10018586;1808536481386148198;2024-07-03 16:21:12;3097694;748528569064710145;3009928;12217435;"I love tech, and I also love consent. 
The two can go together. But years of Groupthink effect has created a paradigm where it's one or the other. Diversity and participatory design--with people who may be negatively affected by tech--are fundamental for creating tech well.";love tech love consent year groupthink effect create paradigm diversity participatory design people negatively affect tech fundamental create tech;I love tech, and I also love consent. The two can go together. But years of Groupthink effect has created a paradigm where it's one or the other. Diversity and participatory design--with people who may be negatively affected by tech--are fundamental for creating tech well.;https://twitter.com/i/web/status/1808536481386148198;very negative;56;AI;0,9369001388549805;-0,15363025665283203;0,7444918155670166;mmitchell_ai;"Interdisciplinary researcher focused on shaping AI towards long-term positive goals. ML & Ethics. 

Similar content in the Skies (this bird has flown).";79594;1295;21577;148;117;5;26;8088;2;1;0;-1.0
10018608;1808452494965502425;2024-07-03 10:47:28;3097617;1120721139054018560;3009939;12217563;"My reply to @JoshGellers comment has now been published. Gellers and I are discussing the consequences of an eco-relational approach for #ecologically responsible #robot #ethics. 
Read it here🔽 (1/3)
I am very pleased with the ongoing discussion! 🔁";reply comment publish geller discuss consequence eco relational approach ecologically responsible robot ethic read pleased ongoing discussion 🔁;My reply to @JoshGellers comment has now been published. Gellers and I are discussing the consequences of an eco-relational approach for #ecologically responsible #robot #ethics. Read it here🔽 (1/3) I am very pleased with the ongoing discussion! 🔁;https://twitter.com/i/web/status/1808452494965502425;very positive;56;AI;0,7215447425842285;-0,1147756576538086;0,842432975769043;puzioanna;Philosopher, theologian, ethicist. Researcher @Cambridge_Uni @esdit_nl @UTwente. #anthropology #tech #robots #ethics #transhumanism;2216;4560;444;30;24;2;4;2589;2;1;0;1.0
10018614;1807570439713210544;2024-07-01 00:22:30;3055211;1222769455;3009945;12217632;"""Robot Rights: From Theory to Practice""
Workshop at @Robophilosophy_ 2024 @AarhusUni_int 
With contributions from @KamilMamak @_aybig_ @autumnedwards @cabitzaf @David_Gunkel and Kęstutis Mosakas - Registration now open.";robot rights theory practice workshop @robophilosophy @aarhusuni_int contribution @kamilmamak @_aybig @autumnedwards @cabitzaf @david_gunkel kęstutis mosakas registration open;"""Robot Rights: From Theory to Practice"" Workshop at @Robophilosophy_ 2024 @AarhusUni_int With contributions from @KamilMamak @_aybig_ @autumnedwards @cabitzaf @David_Gunkel and Kęstutis Mosakas - Registration now open.";https://twitter.com/i/web/status/1807570439713210544;very positive;56;AI;0,7125186920166016;-0,0905618667602539;0,6724978685379028;david_gunkel;Professor - Northern Illinois University (USA). Author of the books The Machine Question, Robot Rights, Person-Thing-Robot, Of Remixology,  and Deconstruction.;11617;7255;25546;0;0;0;0;0;0;0;1;1.0
10018638;1810643588264452300;2024-07-09 11:54:06;3097606;785205908418732033;3025516;12217843;"""Is AI the answer for better government services?"" This BBC story from today by tech reporter Pedro Garcia features a critical perspective by me (towards the middle of the article) on this issue: #aiethics";ai answer well government service bbc story today tech reporter pedro garcia feature critical perspective middle article issue aiethic;"""Is AI the answer for better government services?"" This BBC story from today by tech reporter Pedro Garcia features a critical perspective by me (towards the middle of the article) on this issue: #aiethics";https://twitter.com/i/web/status/1810643588264452300;very negative;56;AI;0,8565864562988281;-0,17925310134887695;0,7127164006233215;svennyholm;Professor of the Ethics of Artificial Intelligence, LMU Munich | PI for Ethics of AI, MCML | Associate Editor, Science and Engineering Ethics;6289;4039;2624;0;0;0;0;0;0;0;1;-1.0
10018646;1811042451475550597;2024-07-10 14:19:02;3100615;786160586;3025543;12217905;Rashida Jones is worried about AI. For @latimes I talked to her and Hidetoshi Nishijima (the star of Oscar-winning DRIVE MY CAR) about their new show SUNNY, where an American woman in Japan develops a bond with a robot that seems to have its own conscience. Link in first comment.;rashida jones worried ai @latime talk hidetoshi nishijima star oscar win drive car new sunny american woman japan develop bond robot conscience link comment;Rashida Jones is worried about AI. For @latimes I talked to her and Hidetoshi Nishijima (the star of Oscar-winning DRIVE MY CAR) about their new show SUNNY, where an American woman in Japan develops a bond with a robot that seems to have its own conscience. Link in first comment.;https://twitter.com/i/web/status/1811042451475550597;very negative;56;AI;0,7868056297302246;-0,21805477142333984;1,0;carlos_film;Film critic. 🇲🇽 DACA. #BlackLivesMatter Bylines: @latimesent, @nytimes, @ebertvoices, @indiewire. Member @LAFilmCritics;26553;2865;30529;169;142;4;23;9296;2;1;0;-1.0
10018703;1803399209682358775;2024-06-19 12:07:31;3055287;2696666634;3025612;12218352;"📕🤖I've just received proofs of my newest book, ""Ethics in Human-like Robots."" @routledgebooks . In this book, I explore various ethical aspects of human-likeness in robots. Simply put, it is a book about why human form is not a good idea for robots. #AIethics";📕 🤖 receive proof new book ethic human like robot @routledgebook book explore ethical aspect human likeness robot simply book human form good idea robot;"📕🤖I've just received proofs of my newest book, ""Ethics in Human-like Robots."" @routledgebooks . In this book, I explore various ethical aspects of human-likeness in robots. Simply put, it is a book about why human form is not a good idea for robots. #AIethics";https://twitter.com/i/web/status/1803399209682358775;very positive;56;AI;0,7010059356689453;-0,1190938949584961;0,842432975769043;kamilmamak;Associate Professor | ERC Laureate | PhDs in Law and in Philosophy | Habilitation in Law | Jagiellonian University | Tech/AI/Robot Ethics and Law;2215;1337;3851;106;91;9;6;6092;2;1;0;1.0
10018737;1856416379261595661;2024-11-12 19:18:50;3102518;147217258;3025647;12218594;"🚀 New blog post: Nomadic Compute - The Future of Distributed AI Workloads 🌐

In a fast-paced AI world, flexibility &amp; resilience are key. ""Nomadic Compute"" pattern lets workloads move dynamically across clouds for peak performance, cost, &amp; availability:";new blog post nomadic compute future distribute ai workloads fast pace ai world flexibility resilience key nomadic compute pattern let workload dynamically cloud peak performance cost availability;"🚀 New blog post: Nomadic Compute - The Future of Distributed AI Workloads 🌐 In a fast-paced AI world, flexibility & resilience are key. ""Nomadic Compute"" pattern lets workloads move dynamically across clouds for peak performance, cost, & availability:";https://twitter.com/i/web/status/1856416379261595661;neutral;71;AI;3,3037662506103516;0,5757761001586914;1,0;ovaistariq;Co-Founder & CEO @tigrisdata ⏩ https://t.co/XdvyNOzBCr | Database and Open source enthusiast | Non-conformist | Formerly, Head of Storage @ Uber.;1574;1115;4383;0;0;0;0;0;0;0;1;0.0
10018816;1787845551351873991;2024-05-07 14:02:50;3040774;2293415520;3025716;12219275;"How can we advance inclusivity in scientific research? On Monday, May 13,  join NAS President Marcia McNutt online as she gives the keynote at a workshop on building an inclusive future for scientific fieldwork, hosted by @Yale &amp; @yalepeabody. 

Register:";advance inclusivity scientific research monday join nas president marcia mcnutt online give keynote workshop build inclusive future scientific fieldwork host @yale @yalepeabody register;How can we advance inclusivity in scientific research? On Monday, May 13, join NAS President Marcia McNutt online as she gives the keynote at a workshop on building an inclusive future for scientific fieldwork, hosted by @Yale & @yalepeabody. Register:;https://twitter.com/i/web/status/1787845551351873991;neutral;56;AI;0,8175230026245117;-0,43840789794921875;0,45557647943496704;thenasciences;As advisors to the nation, we recognize and advance outstanding science for the benefit of society. Journals: @PNASNexus, @PNASNews | President: @Marcia4Science;58311;1096;15074;0;0;0;0;0;0;0;1;0.0
10018844;1864136777998717328;2024-12-04 02:36:56;3102903;3238313299;3025744;12219480;“the humanities and social sciences panels [will be] disbanded and no longer supported“….Welcome to New Zealand’s version of the Dark Enlightenment. Like some glorious Trumpist fantasy on a local scale @mjdutt @LeonASalter @muzaken;humanity social science panel disband long supported“ .welcome new zealand version dark enlightenment glorious trumpist fantasy local scale @mjdutt;“the humanities and social sciences panels disbanded and no longer supported“….Welcome to New Zealand’s version of the Dark Enlightenment. Like some glorious Trumpist fantasy on a local scale @mjdutt @LeonASalter @muzaken;https://twitter.com/i/web/status/1864136777998717328;very positive;56;AI;0,6401691436767578;-0,32622241973876953;0,5186312794685364;seanphelan8;Dad. Irish. Teaches & researches at @MasseyCJM. Writing a book about critique, media & reactionary politics.;1203;1868;6566;0;0;0;0;0;0;0;1;1.0
